frame_no,detection_no,class,x,y,width,height,confidence
19,27,person,572,223,54,100,0.4050
19,28,person,910,70,36,115,0.4035
19,29,person,1302,0,36,98,0.3914
19,30,person,1736,97,60,105,0.3868
19,31,person,1169,119,47,120,0.3838
19,32,person,1592,18,38,109,0.3799
19,33,person,987,122,57,144,0.3752
19,34,person,454,503,55,128,0.2803
19,35,person,58,822,124,166,0.2711
20,1,person,673,552,71,175,0.8187
20,2,person,1349,707,95,174,0.8160
20,3,person,1475,372,76,169,0.8101
20,4,person,1117,832,92,205,0.8059
20,5,person,1821,611,95,179,0.8051
20,6,person,752,383,61,149,0.7737
20,7,person,1489,527,86,160,0.7456
20,8,person,925,206,56,138,0.7229
20,9,person,1088,65,48,107,0.7115
20,10,person,239,490,70,171,0.6789
20,11,person,1802,174,59,134,0.6658
20,12,person,1702,191,70,137,0.6639
20,13,person,254,6,60,113,0.6396
20,14,person,88,124,52,120,0.6388
20,15,person,699,189,56,142,0.6066
20,16,person,1201,89,49,136,0.6054
20,17,person,847,58,40,127,0.5849
20,18,person,799,59,35,129,0.5773
20,19,person,1621,18,43,113,0.5608
20,20,person,565,312,64,123,0.5474
20,21,person,1144,444,67,132,0.5387
20,22,person,985,124,58,140,0.5374
20,23,person,1678,23,57,128,0.5336
20,24,person,1380,0,49,178,0.5297
20,25,person,378,0,51,108,0.5289
20,26,person,335,487,63,148,0.5146
20,27,person,575,225,50,98,0.4503
20,28,person,1168,115,46,123,0.4484
20,29,person,1739,99,58,105,0.4253
20,30,person,1591,18,38,109,0.4193
20,31,person,1301,0,37,97,0.4021
20,32,bird,59,821,129,173,0.3898
20,33,dog,60,822,129,172,0.3171
20,34,person,454,503,54,127,0.2696
20,35,traffic light,723,0,48,72,0.2562
20,36,person,59,823,126,168,0.2532
20,37,person,911,76,35,108,0.2523
21,1,person,1116,827,89,198,0.8113
21,2,person,672,548,72,179,0.8023
21,3,person,1476,379,78,165,0.7923
21,4,person,238,496,71,178,0.7688
21,5,person,1321,708,117,171,0.7614
21,6,person,1818,609,92,178,0.7456
21,7,person,752,381,60,149,0.7439
21,8,person,925,206,57,137,0.7356
21,9,person,1491,529,83,167,0.7238
21,10,person,1088,65,48,107,0.7050
21,11,person,256,5,65,115,0.7014
21,12,person,1702,190,71,138,0.6503
21,13,person,88,124,51,119,0.6451
21,14,person,1802,176,59,132,0.6428
21,15,person,847,58,40,127,0.5861
21,16,person,704,188,50,140,0.5670
21,17,person,1200,87,50,137,0.5571
21,18,person,798,58,35,129,0.5552
21,19,person,1144,439,66,136,0.5417
21,20,person,564,311,66,124,0.5385
21,21,person,1621,17,43,114,0.5348
21,22,person,380,0,49,109,0.4867
21,23,person,1380,0,49,177,0.4808
21,24,person,1678,22,58,131,0.4731
21,25,person,335,487,61,148,0.4729
21,26,dog,63,822,122,171,0.4368
21,27,person,986,127,56,140,0.4316
21,28,person,1739,100,57,104,0.4265
21,29,person,62,822,120,169,0.4159
21,30,person,1168,114,45,122,0.4028
21,31,person,1590,20,38,107,0.4004
21,32,person,575,227,50,100,0.3646
21,33,person,1301,0,38,97,0.3481
21,34,person,1679,23,56,91,0.2957
22,1,person,1113,821,94,190,0.8199
22,2,person,236,501,72,177,0.8118
22,3,person,1480,384,75,166,0.7817
22,4,person,673,544,70,184,0.7778
22,5,person,1817,604,89,174,0.7606
22,6,person,1316,709,117,173,0.7494
22,7,person,1493,533,83,175,0.7327
22,8,person,925,205,57,138,0.7301
22,9,person,752,379,59,149,0.7244
22,10,person,1090,66,46,106,0.7076
22,11,person,258,7,68,113,0.6700
22,12,person,1803,176,58,132,0.6578
22,13,person,88,124,51,118,0.6372
22,14,person,846,57,41,127,0.6223
22,15,person,798,59,35,128,0.6174
22,16,person,698,186,57,137,0.5748
22,17,person,1200,87,49,138,0.5708
22,18,person,1143,439,66,133,0.5552
22,19,person,1702,195,71,133,0.5403
22,20,dog,65,823,122,174,0.5399
22,21,person,1678,23,56,129,0.5322
22,22,person,565,304,66,132,0.5204
22,23,person,1617,17,48,115,0.5007
22,24,person,380,0,51,107,0.4772
22,25,person,335,486,61,148,0.4679
22,26,person,1379,0,50,177,0.4670
22,27,person,986,131,57,139,0.4053
22,28,person,1168,113,42,119,0.3993
22,29,person,1299,0,40,97,0.3738
22,30,person,1590,21,37,105,0.3662
22,31,person,571,228,56,106,0.3344
22,32,person,1739,104,58,97,0.3205
22,33,person,912,72,36,104,0.3151
22,34,person,66,823,113,169,0.2688
23,1,person,672,537,70,190,0.7808
23,2,person,234,506,72,180,0.7797
23,3,person,1802,599,98,176,0.7752
23,4,person,1481,386,75,174,0.7641
23,5,person,1112,810,92,185,0.7621
23,6,person,1309,711,116,169,0.7476
23,7,person,925,205,57,136,0.7206
23,8,person,1495,539,84,183,0.6699
23,9,person,1806,176,57,130,0.6644
23,10,person,753,375,60,151,0.6589
23,11,person,797,58,36,127,0.6534
23,12,person,1092,67,45,105,0.6433
23,13,person,700,178,56,141,0.6354
23,14,person,88,124,50,118,0.6242
23,15,person,845,53,42,130,0.6164
23,16,person,1621,19,44,113,0.5631
23,17,person,263,3,69,111,0.5483
23,18,person,1196,87,51,139,0.5389
23,19,person,1678,23,56,129,0.5285
23,20,person,565,304,69,136,0.5259
23,21,dog,72,822,115,176,0.5130
23,22,person,1379,0,48,176,0.4877
23,23,person,385,0,47,101,0.4813
23,24,person,1701,195,76,131,0.4756
23,25,person,334,484,62,151,0.4291
23,26,person,1168,108,36,120,0.3870
23,27,person,1142,435,70,141,0.3834
23,28,person,1591,23,36,102,0.3683
23,29,person,71,822,109,170,0.3528
23,30,person,914,42,37,130,0.3481
23,31,person,1891,115,28,100,0.3263
23,32,person,986,130,58,140,0.3142
23,33,person,1740,106,56,103,0.2982
23,34,person,1298,0,39,97,0.2947
24,1,person,1798,595,99,177,0.8279
24,2,person,672,532,71,193,0.7856
24,3,person,1109,804,94,189,0.7743
24,4,person,234,510,72,179,0.7690
24,5,person,1483,388,74,172,0.7667
24,6,person,1310,709,113,170,0.7632
24,7,person,924,206,58,135,0.7124
24,8,person,1496,542,85,183,0.7070
24,9,person,755,373,58,157,0.6782
24,10,person,1806,177,59,129,0.6523
24,11,person,1091,70,45,104,0.6421
24,12,person,845,52,42,131,0.6403
24,13,person,796,57,36,126,0.6311
24,14,person,87,123,51,118,0.6167
24,15,person,701,178,53,139,0.5938
24,16,person,73,822,111,173,0.5654
24,17,person,1619,20,47,112,0.5417
24,18,person,266,2,66,112,0.5359
24,19,person,564,312,69,132,0.5240
24,20,person,1198,85,47,137,0.5142
24,21,person,384,0,48,98,0.4848
24,22,person,1678,23,54,133,0.4824
24,23,person,1142,432,70,141,0.4496
24,24,person,1379,0,49,176,0.4462
24,25,person,1705,198,74,126,0.4444
24,26,person,1167,102,42,124,0.4145
24,27,person,1591,22,37,103,0.3706
24,28,person,1680,26,52,84,0.3662
24,29,person,334,483,59,151,0.3558
24,30,person,917,41,35,129,0.3540
24,31,person,1891,112,27,105,0.3272
24,32,person,1297,1,39,96,0.3235
24,33,person,987,130,57,140,0.3177
24,34,dog,72,824,113,174,0.3177
25,1,person,1789,590,106,182,0.8242
25,2,person,1106,802,98,191,0.7981
25,3,person,233,515,72,181,0.7850
25,4,person,1309,709,110,169,0.7835
25,5,person,671,532,74,178,0.7784
25,6,person,1486,390,74,171,0.7558
25,7,person,1496,550,83,179,0.7064
25,8,person,924,208,59,136,0.6466
25,9,person,845,52,42,130,0.6168
25,10,person,756,370,57,151,0.6167
25,11,person,1806,180,61,127,0.6133
25,12,person,1091,71,45,107,0.6052
25,13,person,86,123,51,118,0.6048
25,14,person,268,1,64,112,0.5936
25,15,person,701,175,52,137,0.5848
25,16,person,795,56,37,127,0.5844
25,17,person,1196,86,48,135,0.5423
25,18,person,73,824,111,171,0.5278
25,19,person,1618,21,48,112,0.5070
25,20,person,1143,430,70,135,0.4766
25,21,person,382,0,51,94,0.4759
25,22,person,1679,26,53,134,0.4703
25,23,person,1379,1,49,176,0.4514
25,24,person,564,318,72,128,0.4267
25,25,person,1590,22,37,103,0.3909
25,26,person,915,45,36,125,0.3878
25,27,person,1167,102,36,123,0.3833
25,28,person,1889,112,29,108,0.3687
25,29,person,1296,1,40,96,0.3677
25,30,person,1592,23,50,103,0.3618
25,31,dog,73,825,113,174,0.3562
25,32,person,1680,25,53,89,0.3424
25,33,person,1707,106,88,220,0.3406
25,34,person,334,483,55,147,0.3299
25,35,person,1706,196,75,128,0.2863
26,1,person,1104,798,99,195,0.8178
26,2,person,672,529,72,195,0.7936
26,3,person,1780,589,113,186,0.7884
26,4,person,231,516,72,185,0.7849
26,5,person,1309,710,107,167,0.7795
26,6,person,1487,395,74,167,0.7114
26,7,person,756,369,56,155,0.6638
26,8,person,1808,180,60,129,0.6544
26,9,person,845,53,42,128,0.6236
26,10,person,795,54,38,129,0.6151
26,11,person,86,122,51,118,0.6109
26,12,person,1092,72,45,106,0.5989
26,13,person,925,209,59,136,0.5937
26,14,person,1497,552,84,181,0.5897
26,15,person,702,173,50,136,0.5803
26,16,person,1196,86,47,132,0.5314
26,17,person,1619,21,48,112,0.5270
26,18,person,267,0,65,112,0.5267
26,19,person,76,827,107,167,0.5201
26,20,person,385,0,51,94,0.4926
26,21,person,1678,28,54,133,0.4870
26,22,person,915,55,37,113,0.4713
26,23,dog,76,827,109,171,0.4531
26,24,person,1380,0,44,175,0.4411
26,25,person,564,319,72,131,0.4358
26,26,person,1711,106,85,225,0.4247
26,27,person,1296,0,40,98,0.4244
26,28,person,1591,24,37,103,0.4236
26,29,person,1167,99,36,125,0.4012
26,30,person,1141,429,71,140,0.3882
26,31,person,1889,118,30,105,0.3639
26,32,person,335,484,56,149,0.3375
26,33,person,1680,29,52,81,0.3253
26,34,person,1716,194,65,133,0.3109
26,35,bird,1142,429,71,103,0.2955
26,36,person,989,132,55,137,0.2674
26,37,person,1262,37,33,78,0.2550
27,1,person,1104,794,98,198,0.8220
27,2,person,1778,588,110,187,0.8136
27,3,person,230,518,73,184,0.8019
27,4,person,1308,709,104,168,0.7944
27,5,person,1488,396,76,166,0.7902
27,6,person,674,524,70,185,0.7828
27,7,person,77,827,107,169,0.7037
27,8,person,1807,181,61,132,0.6987
27,9,person,700,170,54,136,0.6854
27,10,person,755,367,58,154,0.6720
27,11,person,924,209,58,142,0.6568
27,12,person,1499,556,83,185,0.6497
27,13,person,1093,74,45,105,0.6274
27,14,person,86,122,51,118,0.6213
27,15,person,845,54,42,128,0.6072
27,16,person,796,54,38,128,0.6026
27,17,person,1709,108,89,226,0.5674
27,18,person,1196,83,46,131,0.5455
27,19,person,1679,30,57,132,0.5406
27,20,person,271,3,60,109,0.5333
27,21,person,1142,427,73,136,0.5326
27,22,person,1620,21,46,111,0.5307
27,23,person,566,319,72,133,0.4872
27,24,person,382,0,55,90,0.4800
27,25,person,1166,97,36,126,0.4776
27,26,person,1591,23,38,101,0.4686
27,27,person,1297,0,39,97,0.4563
27,28,person,916,53,39,115,0.4323
27,29,person,1887,120,32,104,0.4237
27,30,person,1378,1,47,175,0.4156
27,31,person,1142,425,72,96,0.4012
27,32,person,1714,199,67,134,0.3921
27,33,person,333,483,57,152,0.3872
27,34,person,985,136,60,133,0.3187
27,35,person,1262,36,33,79,0.3013
27,36,person,569,233,59,110,0.2671
28,1,person,1775,583,105,191,0.8070
28,2,person,677,515,68,174,0.8060
28,3,person,1101,787,99,205,0.8048
28,4,person,228,525,73,176,0.7770
28,5,person,1308,707,90,167,0.7623
28,6,person,1492,404,76,157,0.7361
28,7,person,1807,186,62,134,0.7054
28,8,person,703,167,50,137,0.6970
28,9,person,924,213,59,145,0.6856
28,10,person,1502,563,84,176,0.6833
28,11,person,757,360,56,144,0.6393
28,12,person,1093,77,45,105,0.6375
28,13,person,80,829,105,168,0.6266
28,14,person,1704,110,92,232,0.5928
28,15,person,85,122,51,118,0.5922
28,16,person,845,53,42,128,0.5868
28,17,person,1677,33,59,134,0.5795
28,18,person,1142,422,71,136,0.5678
28,19,person,796,51,38,130,0.5506
28,20,person,1593,24,39,101,0.5154
28,21,person,275,0,58,109,0.5037
28,22,person,1166,96,40,126,0.5001
28,23,person,1703,195,78,149,0.4961
28,24,person,1624,23,43,108,0.4927
28,25,person,1297,1,39,97,0.4629
28,26,person,387,1,54,85,0.4555
28,27,person,1200,79,43,129,0.4481
28,28,person,334,482,57,153,0.4216
28,29,person,985,138,60,134,0.3899
28,30,person,1380,4,41,171,0.3886
28,31,person,569,323,72,134,0.3773
28,32,person,1887,121,31,107,0.3669
28,33,person,570,233,58,108,0.3415
28,34,person,917,53,41,112,0.3223
28,35,person,1262,36,32,79,0.3135
29,1,person,678,512,68,173,0.8292
29,2,person,1774,579,103,191,0.7988
29,3,person,1101,783,97,208,0.7955
29,4,person,1307,706,84,164,0.7677
29,5,person,227,524,75,178,0.7605
29,6,person,1494,407,75,159,0.7588
29,7,person,1503,564,84,176,0.7345
29,8,person,1808,190,62,133,0.7193
29,9,person,1141,421,70,133,0.6960
29,10,person,702,166,51,139,0.6742
29,11,person,82,829,104,173,0.6709
29,12,person,924,215,61,143,0.6518
29,13,person,757,357,57,145,0.6192
29,14,person,1095,78,43,104,0.6086
29,15,person,845,51,42,131,0.5972
29,16,person,1706,108,88,236,0.5776
29,17,person,85,122,52,118,0.5762
29,18,person,1678,32,59,136,0.5737
29,19,person,795,51,39,131,0.5528
29,20,person,1705,177,79,168,0.5512
29,21,person,1594,25,40,102,0.5101
29,22,person,270,0,61,106,0.4956
29,23,person,388,1,54,84,0.4797
29,24,person,1166,95,39,126,0.4761
29,25,person,1197,78,44,124,0.4636
29,26,person,1626,23,41,109,0.4595
29,27,person,985,139,61,136,0.4546
29,28,person,1297,1,38,97,0.4309
29,29,person,1380,7,41,167,0.4059
29,30,person,334,481,56,153,0.3830
29,31,person,571,325,72,133,0.3661
29,32,person,572,234,53,101,0.3598
29,33,person,916,40,44,125,0.3145
29,34,person,1888,120,30,108,0.3124
29,35,person,1262,37,31,78,0.2676
30,1,person,1776,576,98,190,0.8157
30,2,person,1100,780,98,210,0.8077
30,3,person,1505,564,83,177,0.7846
30,4,person,83,830,104,176,0.7657
30,5,person,1808,191,62,133,0.7522
30,6,person,1495,410,76,166,0.7522
30,7,person,678,508,67,170,0.7348
30,8,person,226,527,76,175,0.7233
30,9,person,1711,195,72,153,0.7150
30,10,person,1305,707,81,162,0.7071
30,11,person,702,165,50,139,0.6445
30,12,person,1140,414,71,135,0.6421
30,13,person,757,355,56,147,0.6194
30,14,person,845,51,41,131,0.6098
30,15,person,1096,79,42,104,0.5860
30,16,person,1679,32,59,135,0.5765
30,17,person,923,218,58,141,0.5705
30,18,person,85,122,52,118,0.5618
30,19,person,1594,25,40,104,0.5488
30,20,person,390,2,54,83,0.5455
30,21,person,795,50,39,131,0.5428
30,22,person,271,0,61,105,0.5300
30,23,person,1625,22,44,107,0.5010
30,24,person,1710,126,76,218,0.4739
30,25,person,1196,78,43,121,0.4651
30,26,person,1165,97,39,125,0.4536
30,27,person,985,139,61,139,0.4521
30,28,person,572,237,52,99,0.4454
30,29,person,1380,8,43,166,0.4339
30,30,person,1296,1,39,97,0.4300
30,31,person,918,39,42,123,0.3376
30,32,person,334,481,55,153,0.3288
30,33,person,1888,118,30,110,0.3155
30,34,person,571,328,72,129,0.2749
30,35,person,1262,37,30,77,0.2573
31,1,person,1100,775,96,213,0.8055
31,2,person,1776,574,96,186,0.8033
31,3,person,1497,411,74,166,0.7754
31,4,person,678,504,66,171,0.7528
31,5,person,1807,193,66,134,0.7456
31,6,person,1510,568,81,172,0.7296
31,7,person,1300,708,82,168,0.7259
31,8,person,224,529,80,172,0.7230
31,9,person,1712,202,73,149,0.6884
31,10,person,703,165,50,140,0.6654
31,11,person,756,351,58,149,0.6099
31,12,person,1096,80,43,104,0.6085
31,13,person,83,834,105,178,0.5990
31,14,person,1680,33,58,134,0.5808
31,15,person,85,122,52,118,0.5733
31,16,person,1141,412,70,133,0.5686
31,17,person,845,52,41,130,0.5587
31,18,person,921,222,59,142,0.5580
31,19,person,1593,27,40,104,0.5420
31,20,person,269,0,63,105,0.5272
31,21,person,794,50,40,131,0.5252
31,22,person,1625,23,44,106,0.5163
31,23,person,391,2,55,82,0.5098
31,24,person,1196,76,44,121,0.4685
31,25,person,985,140,62,141,0.4436
31,26,person,1164,97,39,128,0.4335
31,27,person,572,237,53,101,0.4101
31,28,person,1742,116,58,107,0.4098
31,29,person,1381,29,41,145,0.4029
31,30,person,1296,0,39,97,0.4012
31,31,bird,1139,411,73,133,0.3534
31,32,person,572,327,69,129,0.3149
31,33,person,335,481,53,151,0.3118
31,34,person,1890,120,28,109,0.2987
31,35,person,918,40,41,122,0.2900
32,1,person,1101,769,94,211,0.7980
32,2,person,1777,570,93,188,0.7970
32,3,person,679,499,65,173,0.7791
32,4,person,1299,709,79,175,0.7738
32,5,person,223,531,84,170,0.7353
32,6,person,1497,417,75,163,0.7317
32,7,person,1806,195,69,133,0.7308
32,8,person,757,349,58,149,0.6591
32,9,person,1509,572,81,169,0.6498
32,10,person,1713,197,73,159,0.6310
32,11,bird,1141,410,71,132,0.6110
32,12,person,1096,80,43,105,0.5836
32,13,person,703,164,49,141,0.5745
32,14,person,85,122,52,118,0.5736
32,15,person,1680,34,59,134,0.5733
32,16,person,921,224,59,141,0.5617
32,17,person,1593,28,41,103,0.5533
32,18,person,393,2,56,80,0.5493
32,19,person,793,50,41,131,0.5247
32,20,person,845,52,41,130,0.5192
32,21,person,269,0,67,104,0.4892
32,22,person,85,834,103,184,0.4855
32,23,person,1627,24,43,105,0.4793
32,24,person,1165,95,41,129,0.4523
32,25,person,573,238,52,102,0.4195
32,26,person,1381,21,41,153,0.4118
32,27,person,1196,74,45,123,0.3875
32,28,person,1296,0,39,98,0.3798
32,29,person,573,326,68,129,0.3586
32,30,person,985,143,62,145,0.3109
32,31,person,919,47,42,113,0.3014
32,32,person,335,482,55,151,0.2793
33,1,bird,1143,408,71,132,0.8098
33,2,person,1775,563,90,175,0.7964
33,3,person,221,536,87,176,0.7797
33,4,person,1290,707,79,186,0.7586
33,5,person,679,495,64,174,0.7480
33,6,person,1101,760,92,203,0.7240
33,7,person,1511,579,86,171,0.6839
33,8,person,756,345,58,148,0.6741
33,9,person,1499,425,79,157,0.6704
33,10,person,1808,201,69,136,0.6331
33,11,person,88,837,104,193,0.6269
33,12,person,86,123,51,118,0.5975
33,13,person,921,228,59,140,0.5819
33,14,person,845,53,41,129,0.5602
33,15,person,793,50,42,130,0.5559
33,16,person,1096,81,43,106,0.5531
33,17,person,1713,197,78,158,0.5494
33,18,person,704,161,47,141,0.5482
33,19,person,270,0,71,105,0.5326
33,20,person,1594,28,44,104,0.5296
33,21,person,1632,23,38,106,0.4974
33,22,person,395,1,62,81,0.4865
33,23,person,1378,15,44,160,0.4500
33,24,person,574,327,68,130,0.4186
33,25,person,1295,0,40,99,0.3942
33,26,person,987,145,61,144,0.3863
33,27,person,1165,91,39,130,0.3747
33,28,person,1682,37,59,120,0.3639
33,29,person,1743,118,59,117,0.3532
33,30,person,335,481,56,152,0.3377
33,31,person,919,45,45,114,0.3367
33,32,person,573,244,55,102,0.2909
34,1,person,1775,558,88,174,0.8218
34,2,person,1287,709,79,170,0.8145
34,3,person,219,541,89,178,0.8120
34,4,person,1510,581,84,186,0.7630
34,5,person,1100,756,93,192,0.7214
34,6,person,1500,428,80,170,0.7174
34,7,person,91,839,107,195,0.7171
34,8,person,679,491,65,181,0.7132
34,9,person,756,341,59,150,0.6769
34,10,person,1809,204,69,135,0.6580
34,11,person,87,122,50,118,0.6158
34,12,person,845,53,41,128,0.6093
34,13,person,1682,36,60,132,0.6082
34,14,person,921,229,59,139,0.5839
34,15,person,1374,4,52,171,0.5799
34,16,person,1631,24,40,104,0.5751
34,17,person,794,50,41,130,0.5510
34,18,person,1594,29,42,103,0.5491
34,19,person,1096,83,44,108,0.5402
34,20,person,1715,183,79,171,0.5156
34,21,person,705,159,48,141,0.4904
34,22,bird,1146,407,68,130,0.4761
34,23,person,1295,0,39,100,0.4659
34,24,person,985,148,61,144,0.4328
34,25,person,396,0,61,83,0.4250
34,26,person,280,0,67,104,0.4228
34,27,person,1164,88,39,131,0.3979
34,28,person,335,481,56,152,0.3846
34,29,person,575,331,64,129,0.3655
34,30,person,922,45,43,115,0.3504
34,31,person,573,247,54,100,0.3465
34,32,person,1194,69,46,129,0.3313
34,33,person,1743,120,59,120,0.2607
35,1,person,219,547,89,182,0.8205
35,2,person,1775,556,86,173,0.8114
35,3,person,1277,712,84,188,0.7909
35,4,person,680,489,65,183,0.7826
35,5,person,1511,587,85,188,0.7457
35,6,person,1499,432,83,165,0.6908
35,7,person,757,340,56,152,0.6803
35,8,person,1100,752,92,184,0.6782
35,9,person,846,55,40,127,0.6283
35,10,person,921,230,56,137,0.6261
35,11,person,95,840,103,192,0.6223
35,12,person,85,122,53,118,0.6184
35,13,person,1809,204,72,136,0.6053
35,14,person,1682,40,60,129,0.5986
35,15,person,1373,3,52,172,0.5862
35,16,person,1630,24,42,107,0.5562
35,17,person,705,156,50,142,0.5442
35,18,person,1594,29,43,104,0.5422
35,19,person,794,50,41,129,0.5199
35,20,person,1095,86,46,109,0.5075
35,21,person,334,482,55,149,0.4464
35,22,person,1165,86,40,131,0.4449
35,23,bird,1146,405,69,132,0.4371
35,24,person,1295,1,39,100,0.4296
35,25,person,296,0,58,102,0.4115
35,26,person,397,1,60,82,0.4041
35,27,person,576,333,65,131,0.4009
35,28,person,573,249,54,100,0.3267
35,29,person,986,147,61,144,0.3016
35,30,person,1196,72,44,125,0.2970
35,31,person,922,47,42,115,0.2542
36,1,person,1776,551,82,174,0.8467
36,2,person,218,552,92,182,0.8233
36,3,person,1099,745,92,181,0.8015
36,4,person,1504,434,81,170,0.7827
36,5,person,680,488,66,184,0.7644
36,6,person,1266,714,91,189,0.7609
36,7,person,1514,592,82,188,0.7467
36,8,person,95,841,103,195,0.6758
36,9,person,756,339,57,154,0.6628
36,10,person,1683,41,60,128,0.6585
36,11,person,847,56,40,125,0.6330
36,12,person,1813,203,72,134,0.6030
36,13,person,85,122,53,118,0.6028
36,14,person,1371,2,54,174,0.5842
36,15,person,1632,25,43,108,0.5753
36,16,person,921,229,56,136,0.5710
36,17,person,1094,88,46,111,0.5551
36,18,bird,1149,403,69,136,0.5539
36,19,person,704,156,49,137,0.5497
36,20,person,1595,28,46,105,0.5395
36,21,person,794,50,40,129,0.5348
36,22,person,1296,0,39,101,0.4474
36,23,person,300,0,57,102,0.4149
36,24,person,335,482,54,149,0.4139
36,25,person,576,334,65,136,0.3968
36,26,person,573,250,53,102,0.3948
36,27,person,1165,83,39,129,0.3835
36,28,person,397,0,59,82,0.3276
36,29,person,1719,203,74,150,0.3151
36,30,person,1738,125,63,162,0.2946
36,31,person,1195,70,46,127,0.2904
36,32,person,1742,123,60,117,0.2846
36,33,person,1893,129,25,97,0.2693
37,1,person,1775,550,82,175,0.8571
37,2,person,218,556,91,181,0.8307
37,3,person,1507,436,81,169,0.7863
37,4,person,679,486,67,185,0.7527
37,5,person,1098,743,92,182,0.7504
37,6,person,1517,599,86,181,0.7237
37,7,person,754,337,58,156,0.6935
37,8,person,1816,202,73,135,0.6797
37,9,person,1263,718,90,185,0.6666
37,10,person,97,842,101,189,0.6414
